text_id,id,token_in_Indonesian,token_in_English,entity,argument
KEB-00926,KEB-00926.010,gg,Loading...,B-ARG,STREET-ARG
KEB-00926,KEB-00926.011,tiung,Tiung,I-ARG,STREET-ARG
KEB-00926,KEB-00926.012,",",",",O,O
KEB-00926,KEB-00926.013,air,water,B-LOC,PLACE-ARG
KEB-00926,KEB-00926.014,jamban,toilet,I-LOC,PLACE-ARG
KEB-00926,KEB-00926.015,duri,thorns,B-LOC,PLACE-ARG
KEB-00926,KEB-00926.016,pada,on,O,O
KEB-00926,KEB-00926.017,kamis,Thursday,B-ARG,TIME-ARG
KEB-00926,KEB-00926.018,petang,evening,O,O
KEB-00926,KEB-00926.019,(,(,O,O
KEB-00926,KEB-00926.020,30/09,09/30,B-ARG,TIME-ARG
KEB-00926,KEB-00926.021,),),O,O
KEB-00926,KEB-00926.022,sekira,approximately,O,O
KEB-00926,KEB-00926.023,15,15,B-ARG,TIME-ARG
KEB-00926,KEB-00926.024,wib,WIB,I-ARG,TIME-ARG
KEB-00926,KEB-00926.025,.,.,O,O
KEB-00926,KEB-00926.026,saat,moment,O,O
KEB-00926,KEB-00926.027,kejadian,incident,O,O
KEB-00926,KEB-00926.028,hujan,Rain,O,O
KEB-00926,KEB-00926.029,deras,torrential,O,O
KEB-00926,KEB-00926.030,sedang,currently,O,O
KEB-00926,KEB-00926.031,mengguyur,drenched,O,O
KEB-00926,KEB-00926.032,duri,thorns,O,O
KEB-00926,KEB-00926.033,selengkapnya,in full,O,O
KEB-00926,KEB-00926.034,:,:,O,O
KEB-00927,KEB-00927.001,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00927,KEB-00927.002,pabrik,factory,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00927,KEB-00927.003,kayu,wood,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00927,KEB-00927.004,di,in,O,O
KEB-00927,KEB-00927.005,sukabumi,Sukabumi,B-LOC,PLACE-ARG
KEB-00927,KEB-00927.006,berhasil,succeed,O,O
KEB-00927,KEB-00927.007,padam,goes out,O,O
KEB-00927,KEB-00927.008,setelah,after,O,O
KEB-00927,KEB-00927.009,9,9,O,O
KEB-00927,KEB-00927.010,jam,O'clock,O,O
KEB-00927,KEB-00927.011,!,!,O,O
KEB-00928,KEB-00928.001,dinas,service,B-ORG,OFFICER-ARG
KEB-00928,KEB-00928.002,sosial,social,I-ORG,OFFICER-ARG
KEB-00928,KEB-00928.003,kabupaten,regency,B-PLOC,PLACE-ARG
KEB-00928,KEB-00928.004,sampang,lacquer,I-PLOC,PLACE-ARG
KEB-00928,KEB-00928.005,",",",",O,O
KEB-00928,KEB-00928.006,bantu,help,O,O
KEB-00928,KEB-00928.007,korban,victim,O,O
KEB-00928,KEB-00928.008,kebakaran,fire,B-EVE,FALSE-EVENT
KEB-00928,KEB-00928.009,di,in,O,O
KEB-00928,KEB-00928.010,desa,village,B-LOC,PLACE-ARG
KEB-00928,KEB-00928.011,tobaibarat,Tobaibarat,I-LOC,PLACE-ARG
KEB-00929,KEB-00929.001,terjadi,happen,O,O
KEB-00929,KEB-00929.002,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00929,KEB-00929.003,di,in,O,O
KEB-00929,KEB-00929.004,rs,rs,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00929,KEB-00929.005,.,.,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00929,KEB-00929.006,leona,leona,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00929,KEB-00929.007,kota,city,B-LOC,PLACE-ARG
KEB-00929,KEB-00929.008,kupang,kupang,I-LOC,PLACE-ARG
KEB-00929,KEB-00929.009,.,.,O,O
KEB-00929,KEB-00929.010,.,.,O,O
KEB-00929,KEB-00929.011,semoga,Hopefully,O,O
KEB-00929,KEB-00929.012,tidak,No,O,O
KEB-00929,KEB-00929.013,ada,There is,O,O
KEB-00929,KEB-00929.014,korban,victim,O,O
KEB-00929,KEB-00929.015,jiwa,soul,O,O
KEB-00929,KEB-00929.016,.,.,O,O
KEB-00929,KEB-00929.017,.,.,O,O
KEB-00929,KEB-00929.018,.,.,O,O
KEB-00930,KEB-00930.001,terjadi,happen,O,O
KEB-00930,KEB-00930.002,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00930,KEB-00930.003,di,in,O,O
KEB-00930,KEB-00930.004,kampung,village,B-LOC,PLACE-ARG
KEB-00930,KEB-00930.005,sawah,ricefield,I-LOC,PLACE-ARG
KEB-00930,KEB-00930.006,baturajaoku,Baturajaoku,B-LOC,PLACE-ARG
KEB-00931,KEB-00931.001,pjs,pjs,O,O
KEB-00931,KEB-00931.002,bupati,regent,B-ORG,OFFICER-ARG
KEB-00931,KEB-00931.003,sintang,sintang,B-PLOC,PLACE-ARG
KEB-00931,KEB-00931.004,tinjau,review,O,O
KEB-00931,KEB-00931.005,lokasi,location,O,O
KEB-00931,KEB-00931.006,kebakaran,fire,B-EVE,FALSE-EVENT
KEB-00931,KEB-00931.007,ruko,shophouse,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00931,KEB-00931.008,di,in,O,O
KEB-00931,KEB-00931.009,dekat,near,B-ARG,INFORMATION-ARG
KEB-00931,KEB-00931.010,rsud,HOSPITAL,I-ARG,INFORMATION-ARG
KEB-00932,KEB-00932.001,wiradesa,wiradesa,B-PLOC,PLACE-ARG
KEB-00932,KEB-00932.002,",",",",O,O
KEB-00932,KEB-00932.003,wartadesa,wartadesa,O,O
KEB-00932,KEB-00932.004,.,.,O,O
KEB-00932,KEB-00932.005,-,-,O,O
KEB-00932,KEB-00932.006,terjadi,happen,O,O
KEB-00932,KEB-00932.007,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00932,KEB-00932.008,di,in,O,O
KEB-00932,KEB-00932.009,dukuh,hamlet,B-LOC,PLACE-ARG
KEB-00932,KEB-00932.010,kebonan,bonan,I-LOC,PLACE-ARG
KEB-00932,KEB-00932.011,rt,rt,B-ARG,STREET-ARG
KEB-00932,KEB-00932.012,03/01,03/01,I-ARG,STREET-ARG
KEB-00932,KEB-00932.013,",",",",O,O
KEB-00932,KEB-00932.014,desa,village,B-LOC,PLACE-ARG
KEB-00932,KEB-00932.015,bondansari,bondansari,I-LOC,PLACE-ARG
KEB-00932,KEB-00932.016,",",",",O,O
KEB-00932,KEB-00932.017,wiradesa,wiradesa,B-PLOC,PLACE-ARG
KEB-00932,KEB-00932.018,",",",",O,O
KEB-00932,KEB-00932.019,pekalongan,Pekalongan,B-PLOC,PLACE-ARG
KEB-00932,KEB-00932.020,",",",",O,O
KEB-00932,KEB-00932.021,jawa,Java,B-PLOC,PLACE-ARG
KEB-00932,KEB-00932.022,tengah,middle,I-PLOC,PLACE-ARG
KEB-00932,KEB-00932.023,",",",",O,O
KEB-00932,KEB-00932.024,jumat,Friday,B-ARG,TIME-ARG
KEB-00932,KEB-00932.025,pagi,Morning,I-ARG,TIME-ARG
KEB-00932,KEB-00932.026,sekitar,around,O,O
KEB-00932,KEB-00932.027,pukul,o'clock,B-ARG,TIME-ARG
KEB-00932,KEB-00932.028,8.3,8.3,I-ARG,TIME-ARG
KEB-00932,KEB-00932.029,wib,WIB,I-ARG,TIME-ARG
KEB-00932,KEB-00932.030,.,.,O,O
KEB-00932,KEB-00932.031,dugaan,conjecture,O,O
KEB-00932,KEB-00932.032,api,fire,O,O
KEB-00932,KEB-00932.033,berasal,originate,O,O
KEB-00932,KEB-00932.034,dari,from,O,O
KEB-00932,KEB-00932.035,arus,current,B-ARG,REASON-ARG
KEB-00932,KEB-00932.036,pendek,short,I-ARG,REASON-ARG
KEB-00932,KEB-00932.037,listrik,electricity,I-ARG,REASON-ARG
KEB-00932,KEB-00932.038,.,.,O,O
KEB-00933,KEB-00933.001,info,info,O,O
KEB-00933,KEB-00933.002,kejadian,incident,O,O
KEB-00933,KEB-00933.003,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00933,KEB-00933.004,pukul,o'clock,B-ARG,TIME-ARG
KEB-00933,KEB-00933.005,:,:,I-ARG,TIME-ARG
KEB-00933,KEB-00933.006,21.25,21.25,I-ARG,TIME-ARG
KEB-00933,KEB-00933.007,wib,WIB,I-ARG,TIME-ARG
KEB-00933,KEB-00933.008,lokasi,location,O,O
KEB-00933,KEB-00933.009,:,:,O,O
KEB-00933,KEB-00933.010,toko,shop,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00933,KEB-00933.011,bib,bib,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00933,KEB-00933.012,resto,restaurant,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00933,KEB-00933.013,",",",",O,O
KEB-00933,KEB-00933.014,jakal,jackal,B-ARG,STREET-ARG
KEB-00933,KEB-00933.015,km,km,B-ARG,STREET-ARG
KEB-00933,KEB-00933.016,.,.,I-ARG,STREET-ARG
KEB-00933,KEB-00933.017,11,11,I-ARG,STREET-ARG
KEB-00933,KEB-00933.018,",",",",O,O
KEB-00933,KEB-00933.019,pedak,Loading...,B-LOC,PLACE-ARG
KEB-00933,KEB-00933.020,rt.04/rw,rt.04/rw,B-ARG,STREET-ARG
KEB-00933,KEB-00933.021,.,.,I-ARG,STREET-ARG
KEB-00933,KEB-00933.022,6,6,I-ARG,STREET-ARG
KEB-00933,KEB-00933.023,",",",",O,O
KEB-00933,KEB-00933.024,sinduharjo,sinduharjo,B-PLOC,PLACE-ARG
KEB-00933,KEB-00933.025,",",",",O,O
KEB-00933,KEB-00933.026,ngaglik,clicked,B-PLOC,PLACE-ARG
KEB-00933,KEB-00933.027,",",",",O,O
KEB-00933,KEB-00933.028,sleman,Sleman,B-PLOC,PLACE-ARG
KEB-00933,KEB-00933.029,.,.,O,O
KEB-00933,KEB-00933.030,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00933,KEB-00933.031,disebabkan,caused,O,O
KEB-00933,KEB-00933.032,karena,Because,O,O
KEB-00933,KEB-00933.033,konsleting,short circuit,B-ARG,REASON-ARG
KEB-00933,KEB-00933.034,di,in,I-ARG,REASON-ARG
KEB-00933,KEB-00933.035,bagian,part,I-ARG,REASON-ARG
KEB-00933,KEB-00933.036,softcase,Loading...,I-ARG,REASON-ARG
KEB-00933,KEB-00933.037,/,/,I-ARG,REASON-ARG
KEB-00933,KEB-00933.038,kulkas,refrigerator,I-ARG,REASON-ARG
KEB-00933,KEB-00933.039,.,.,O,O
KEB-00933,KEB-00933.040,terkondisi,conditioned,O,O
KEB-00933,KEB-00933.041,oleh,by,O,O
KEB-00933,KEB-00933.042,damkar,firefighter,B-ORG,OFFICER-ARG
KEB-00933,KEB-00933.043,sleman,Sleman,B-PLOC,PLACE-ARG
KEB-00933,KEB-00933.044,.,.,O,O
KEB-00934,KEB-00934.001,sahabat,friend,O,O
KEB-00934,KEB-00934.002,budaya,culture,O,O
KEB-00934,KEB-00934.003,",",",",O,O
KEB-00934,KEB-00934.004,tahu,know,O,O
KEB-00934,KEB-00934.005,kah,huh,O,O
KEB-00934,KEB-00934.006,kalau,if,O,O
KEB-00934,KEB-00934.007,suku,ethnic group,O,O
KEB-00934,KEB-00934.008,serawai,lemongrass,O,O
KEB-00934,KEB-00934.009,memiliki,own,O,O
KEB-00934,KEB-00934.010,tradisi,tradition,O,O
KEB-00934,KEB-00934.011,yang,Which,O,O
KEB-00934,KEB-00934.012,dilakukan,done,O,O
KEB-00934,KEB-00934.013,dalam,in,O,O
KEB-00934,KEB-00934.014,memuka,prominent,O,O
KEB-00934,KEB-00934.015,lahan,land,O,O
KEB-00934,KEB-00934.016,untuk,For,O,O
KEB-00934,KEB-00934.017,mencegah,prevent,O,O
KEB-00934,KEB-00934.018,kebakaran,fire,B-EVE,FALSE-EVENT
KEB-00934,KEB-00934.019,hutan,forest,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00934,KEB-00934.020,?,?,O,O
KEB-00934,KEB-00934.021,pembukaan,opening,O,O
KEB-00934,KEB-00934.022,lahan,land,O,O
KEB-00934,KEB-00934.023,secara,in a way,O,O
KEB-00934,KEB-00934.024,tradisonal,traditional,O,O
KEB-00934,KEB-00934.025,oleh,by,O,O
KEB-00934,KEB-00934.026,masyarakat,public,O,O
KEB-00934,KEB-00934.027,lokal,local,O,O
KEB-00934,KEB-00934.028,suku,ethnic group,O,O
KEB-00934,KEB-00934.029,serawai,lemongrass,O,O
KEB-00934,KEB-00934.030,tentu,Of course,O,O
KEB-00934,KEB-00934.031,tak,not,O,O
KEB-00934,KEB-00934.032,lain,other,O,O
KEB-00934,KEB-00934.033,dengan,with,O,O
KEB-00934,KEB-00934.034,cara,method,O,O
KEB-00934,KEB-00934.035,pembakaran,burning,O,O
KEB-00934,KEB-00934.036,pohon-pohon,trees,O,O
KEB-00934,KEB-00934.037,yang,Which,O,O
KEB-00934,KEB-00934.038,sudah,Already,O,O
KEB-00934,KEB-00934.039,di,in,O,O
KEB-00934,KEB-00934.040,tebang,slash,O,O
KEB-00934,KEB-00934.041,sebelumnya,previously,O,O
KEB-00934,KEB-00934.042,.,.,O,O
KEB-00935,KEB-00935.001,pmi,PMI,B-ORG,OFFICER-ARG
KEB-00935,KEB-00935.002,kota,city,B-PLOC,PLACE-ARG
KEB-00935,KEB-00935.003,tangerang,Tangerang,I-PLOC,PLACE-ARG
KEB-00935,KEB-00935.004,melakukan,do,O,O
KEB-00935,KEB-00935.005,respon,response,O,O
KEB-00935,KEB-00935.006,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00935,KEB-00935.007,di,in,O,O
KEB-00935,KEB-00935.008,jl,jl,B-ARG,STREET-ARG
KEB-00935,KEB-00935.009,.,.,I-ARG,STREET-ARG
KEB-00935,KEB-00935.010,perkutut,turtledove,I-ARG,STREET-ARG
KEB-00935,KEB-00935.011,1,1,I-ARG,STREET-ARG
KEB-00935,KEB-00935.012,gg,Loading...,B-ARG,STREET-ARG
KEB-00935,KEB-00935.013,.,.,I-ARG,STREET-ARG
KEB-00935,KEB-00935.014,melati,jasmine,I-ARG,STREET-ARG
KEB-00935,KEB-00935.015,",",",",O,O
KEB-00935,KEB-00935.016,kec,subdistrict,B-LOC,PLACE-ARG
KEB-00935,KEB-00935.017,neglasari,Neglasari,I-LOC,PLACE-ARG
KEB-00935,KEB-00935.018,kota,city,B-PLOC,PLACE-ARG
KEB-00935,KEB-00935.019,tangerang,Tangerang,I-PLOC,PLACE-ARG
KEB-00935,KEB-00935.020,terdapat,there is,O,O
KEB-00935,KEB-00935.021,1,1,B-ARG,DEATHVICTIM-ARG
KEB-00935,KEB-00935.022,korban,victim,I-ARG,DEATHVICTIM-ARG
KEB-00935,KEB-00935.023,jiwa,soul,I-ARG,DEATHVICTIM-ARG
KEB-00935,KEB-00935.024,dalam,in,O,O
KEB-00935,KEB-00935.025,insiden,incident,O,O
KEB-00935,KEB-00935.026,tersebut,the,O,O
KEB-00935,KEB-00935.027,.,.,O,O
KEB-00935,KEB-00935.028,tangerang,Tangerang,B-PLOC,PLACE-ARG
KEB-00935,KEB-00935.029,",",",",O,O
KEB-00935,KEB-00935.030,03/10/2020,10/03/2020,B-ARG,TIME-ARG
KEB-00935,KEB-00935.031,.,.,O,O
KEB-00935,KEB-00935.032,.,.,O,O
KEB-00935,KEB-00935.033,.,.,O,O
KEB-00935,KEB-00935.034,.,.,O,O
KEB-00936,KEB-00936.001,breaking,breaking,O,O
KEB-00936,KEB-00936.002,news,news,O,O
KEB-00936,KEB-00936.003,",",",",O,O
KEB-00936,KEB-00936.004,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00936,KEB-00936.005,terjadi,happen,O,O
KEB-00936,KEB-00936.006,di,in,O,O
KEB-00936,KEB-00936.007,cenderawasih,paradise,B-LOC,PLACE-ARG
KEB-00936,KEB-00936.008,makassar,Makassar,I-LOC,PLACE-ARG
KEB-00937,KEB-00937.001,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00937,KEB-00937.002,rumah,House,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00937,KEB-00937.003,di,in,O,O
KEB-00937,KEB-00937.004,kota,city,B-LOC,PLACE-ARG
KEB-00937,KEB-00937.005,tanjung,cape,I-LOC,PLACE-ARG
KEB-00937,KEB-00937.006,balai,hall,I-LOC,PLACE-ARG
KEB-00938,KEB-00938.001,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00938,KEB-00938.002,kabel,cable,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00938,KEB-00938.003,listrik,electricity,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00938,KEB-00938.004,dibawah,under,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00938,KEB-00938.005,tanah,land,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00938,KEB-00938.006,pukul,o'clock,B-ARG,TIME-ARG
KEB-00938,KEB-00938.007,2.3,"2,3",I-ARG,TIME-ARG
KEB-00938,KEB-00938.008,wib,WIB,I-ARG,TIME-ARG
KEB-00938,KEB-00938.009,di,in,O,O
KEB-00938,KEB-00938.010,jalan,road,B-ARG,STREET-ARG
KEB-00938,KEB-00938.011,mh,mh,I-ARG,STREET-ARG
KEB-00938,KEB-00938.012,thamrin,Thamrin,I-ARG,STREET-ARG
KEB-00938,KEB-00938.013,depan,front,B-ARG,INFORMATION-ARG
KEB-00938,KEB-00938.014,bank,bank,I-ARG,INFORMATION-ARG
KEB-00938,KEB-00938.015,indonesia,Indonesia,I-ARG,INFORMATION-ARG
KEB-00938,KEB-00938.016,",",",",O,O
KEB-00938,KEB-00938.017,kel,kel,B-LOC,PLACE-ARG
KEB-00938,KEB-00938.018,.,.,I-LOC,PLACE-ARG
KEB-00938,KEB-00938.019,gambir,gambier,I-LOC,PLACE-ARG
KEB-00938,KEB-00938.020,",",",",O,O
KEB-00938,KEB-00938.021,kec,subdistrict,B-PLOC,PLACE-ARG
KEB-00938,KEB-00938.022,.,.,I-PLOC,PLACE-ARG
KEB-00938,KEB-00938.023,gambir,gambier,I-PLOC,PLACE-ARG
KEB-00938,KEB-00938.024,",",",",O,O
KEB-00938,KEB-00938.025,jakarta,Jakarta,B-PLOC,PLACE-ARG
KEB-00938,KEB-00938.026,pusat,center,I-PLOC,PLACE-ARG
KEB-00938,KEB-00938.027,",",",",O,O
KEB-00938,KEB-00938.028,situasi,situation,O,O
KEB-00938,KEB-00938.029,sudah,Already,O,O
KEB-00938,KEB-00938.030,padam,goes out,O,O
KEB-00938,KEB-00938.031,pengerahan,deployment,O,O
KEB-00938,KEB-00938.032,1,1,O,O
KEB-00938,KEB-00938.033,unit,units,O,O
KEB-00938,KEB-00938.034,mp,MP,O,O
KEB-00938,KEB-00938.035,dari,from,O,O
KEB-00938,KEB-00938.036,pos,post,O,O
KEB-00938,KEB-00938.037,tim,team,O,O
KEB-00939,KEB-00939.001,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00939,KEB-00939.002,yang,Which,O,O
KEB-00939,KEB-00939.003,terjadi,happen,O,O
KEB-00939,KEB-00939.004,di,in,O,O
KEB-00939,KEB-00939.005,desa,village,B-LOC,PLACE-ARG
KEB-00939,KEB-00939.006,bulalo,bulalo,I-LOC,PLACE-ARG
KEB-00939,KEB-00939.007,",",",",O,O
KEB-00939,KEB-00939.008,kecamatan,subdistrict,B-PLOC,PLACE-ARG
KEB-00939,KEB-00939.009,kwandang,kwandang,I-PLOC,PLACE-ARG
KEB-00939,KEB-00939.010,",",",",O,O
KEB-00939,KEB-00939.011,kabupaten,regency,B-PLOC,PLACE-ARG
KEB-00939,KEB-00939.012,gorontalo,Gorontalo,I-PLOC,PLACE-ARG
KEB-00939,KEB-00939.013,utara,north,I-PLOC,PLACE-ARG
KEB-00939,KEB-00939.014,.,.,O,O
KEB-00940,KEB-00940.001,.,.,O,O
KEB-00940,KEB-00940.002,.,.,O,O
KEB-00940,KEB-00940.003,.,.,O,O
KEB-00940,KEB-00940.004,.,.,O,O
KEB-00940,KEB-00940.005,kavling,plot,O,O
KEB-00940,KEB-00940.006,dpr,DPR,B-ORG,OFFICER-ARG
KEB-00940,KEB-00940.007,di,in,O,O
KEB-00940,KEB-00940.008,sidoarjo,sidoarjo,B-LOC,PLACE-ARG
KEB-00940,KEB-00940.009,udah,Already,O,O
KEB-00940,KEB-00940.010,kebakaran,fire,B-EVE,FALSE-EVENT
KEB-00940,KEB-00940.011,semalem,last night,O,O
KEB-00940,KEB-00940.012,.,.,O,O
KEB-00940,KEB-00940.013,baru,new,O,O
KEB-00940,KEB-00940.014,tau,you know,O,O
KEB-00940,KEB-00940.015,di,in,O,O
KEB-00940,KEB-00940.016,story,stories,O,O
KEB-00940,KEB-00940.017,ig,ig,O,O
KEB-00940,KEB-00940.018,.,.,O,O
KEB-00940,KEB-00940.019,bener-bener,really,O,O
KEB-00940,KEB-00940.020,bakalan,will,O,O
KEB-00940,KEB-00940.021,banyak,Lots,O,O
KEB-00940,KEB-00940.022,api,fire,O,O
KEB-00940,KEB-00940.023,mulai,start,O,O
KEB-00940,KEB-00940.024,hari,day,O,O
KEB-00940,KEB-00940.025,ini,This,O,O
KEB-00940,KEB-00940.026,.,.,O,O
KEB-00941,KEB-00941.001,pangdam,commander,B-ORG,OFFICER-ARG
KEB-00941,KEB-00941.002,:,:,O,O
KEB-00941,KEB-00941.003,korban,victim,O,O
KEB-00941,KEB-00941.004,kebakaran,fire,B-EVE,FALSE-EVENT
KEB-00941,KEB-00941.005,asrama,hostel,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00941,KEB-00941.006,mattoanging,mattoanging,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00941,KEB-00941.007,makassar,Makassar,B-LOC,PLACE-ARG
KEB-00941,KEB-00941.008,ditempatkan,placed,O,O
KEB-00941,KEB-00941.009,di,in,O,O
KEB-00941,KEB-00941.010,rusunawa,flat,O,O
KEB-00942,KEB-00942.001,kalau,if,O,O
KEB-00942,KEB-00942.002,buruh,laborer,O,O
KEB-00942,KEB-00942.003,yg,which,O,O
KEB-00942,KEB-00942.004,gampang,easy,O,O
KEB-00942,KEB-00942.005,di,in,O,O
KEB-00942,KEB-00942.006,tunggangi,ride,O,O
KEB-00942,KEB-00942.007,politisi,politician,O,O
KEB-00942,KEB-00942.008,murahan,cheap,O,O
KEB-00942,KEB-00942.009,",",",",O,O
KEB-00942,KEB-00942.010,pasti,Certain,O,O
KEB-00942,KEB-00942.011,kebakaran,fire,B-EVE,FALSE-EVENT
KEB-00942,KEB-00942.012,jembut,pubic hair,O,O
KEB-00942,KEB-00942.013,ngebaca,reading,O,O
KEB-00942,KEB-00942.014,twitt,tweet,O,O
KEB-00942,KEB-00942.015,si,si,O,O
KEB-00942,KEB-00942.016,deni,Deni,O,O
KEB-00942,KEB-00942.017,?,?,O,O
KEB-00942,KEB-00942.018,karna,because,O,O
KEB-00942,KEB-00942.019,kemampuan,Loading...,O,O
KEB-00942,KEB-00942.020,otak,brain,O,O
KEB-00942,KEB-00942.021,nya,his,O,O
KEB-00942,KEB-00942.022,mencerna,digest,O,O
KEB-00942,KEB-00942.023,?,?,O,O
KEB-00942,KEB-00942.024,buruh,laborer,O,O
KEB-00942,KEB-00942.025,yg,which,O,O
KEB-00942,KEB-00942.026,bisa,Can,O,O
KEB-00942,KEB-00942.027,nya,his,O,O
KEB-00942,KEB-00942.028,di,in,O,O
KEB-00942,KEB-00942.029,atur,set,O,O
KEB-00942,KEB-00942.030,",",",",O,O
KEB-00942,KEB-00942.031,di,in,O,O
KEB-00942,KEB-00942.032,omelin,scolding,O,O
KEB-00942,KEB-00942.033,bos,boss,O,O
KEB-00942,KEB-00942.034,",",",",O,O
KEB-00942,KEB-00942.035,di,in,O,O
KEB-00942,KEB-00942.036,sp,sp,O,O
KEB-00942,KEB-00942.037,",",",",O,O
KEB-00942,KEB-00942.038,dan,And,O,O
KEB-00942,KEB-00942.039,di,in,O,O
KEB-00942,KEB-00942.040,pecat,fire,O,O
KEB-00942,KEB-00942.041,.,.,O,O
KEB-00942,KEB-00942.042,habis,finished,O,O
KEB-00942,KEB-00942.043,itu,That,O,O
KEB-00942,KEB-00942.044,ya,yes,O,O
KEB-00942,KEB-00942.045,",",",",O,O
KEB-00942,KEB-00942.046,demo,demo,O,O
KEB-00942,KEB-00942.047,panas,hot,O,O
KEB-00942,KEB-00942.048,ke,to,O,O
KEB-00942,KEB-00942.049,hujanan,rain,O,O
KEB-00942,KEB-00942.050,.,.,O,O
KEB-00943,KEB-00943.001,pwi,pwi,B-ORG,OFFICER-ARG
KEB-00943,KEB-00943.002,muara,estuary,B-PLOC,PLACE-ARG
KEB-00943,KEB-00943.003,enim,enim,I-PLOC,PLACE-ARG
KEB-00943,KEB-00943.004,galang,galang,O,O
KEB-00943,KEB-00943.005,donasi,donation,O,O
KEB-00943,KEB-00943.006,bantuan,help,O,O
KEB-00943,KEB-00943.007,korban,victim,O,O
KEB-00943,KEB-00943.008,kebakaran,fire,B-EVE,FALSE-EVENT
KEB-00943,KEB-00943.009,di,in,O,O
KEB-00943,KEB-00943.010,lahat,Loading...,B-LOC,PLACE-ARG
KEB-00943,KEB-00943.011,22,22,O,O
KEB-00944,KEB-00944.001,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00944,KEB-00944.002,di,in,O,O
KEB-00944,KEB-00944.003,durenan,durian,B-LOC,PLACE-ARG
KEB-00944,KEB-00944.004,belakang,behind,B-ARG,INFORMATION-ARG
KEB-00944,KEB-00944.005,jember,jember,I-ARG,INFORMATION-ARG
KEB-00944,KEB-00944.006,klinik,clinic,I-ARG,INFORMATION-ARG
KEB-00944,KEB-00944.007,valid,valid,O,O
KEB-00944,KEB-00944.008,",",",",O,O
KEB-00944,KEB-00944.009,papa,papa,O,O
KEB-00944,KEB-00944.010,ku,my,O,O
KEB-00944,KEB-00944.011,dari,from,O,O
KEB-00944,KEB-00944.012,sana,there,O,O
KEB-00944,KEB-00944.013,.,.,O,O
KEB-00945,KEB-00945.001,kebakaran,fire,B-EVE,FIRE-EVENT
KEB-00945,KEB-00945.002,lahan,land,B-ARG,AFFECTEDOBJECTS-ARG
KEB-00945,KEB-00945.003,kosong,empty,I-ARG,AFFECTEDOBJECTS-ARG
KEB-00945,KEB-00945.004,milik,owned by,O,O
KEB-00945,KEB-00945.005,kas,cash,O,O
KEB-00945,KEB-00945.006,desa,village,O,O
KEB-00945,KEB-00945.007,di,in,O,O
KEB-00945,KEB-00945.008,ds,etc,B-LOC,PLACE-ARG
KEB-00945,KEB-00945.009,.,.,I-LOC,PLACE-ARG
KEB-00945,KEB-00945.010,menura,menura,I-LOC,PLACE-ARG
KEB-00945,KEB-00945.011,rt.02/06,rt.02/06,B-ARG,STREET-ARG
KEB-00945,KEB-00945.012,baki,Loading...,I-ARG,STREET-ARG
KEB-00945,KEB-00945.013,sukoharjo,Sukoharjo,B-LOC,PLACE-ARG
KEB-00945,KEB-00945.014,",",",",O,O
KEB-00945,KEB-00945.015,selasa,Tuesday,B-ARG,TIME-ARG
KEB-00945,KEB-00945.016,6,6,B-ARG,TIME-ARG
KEB-00945,KEB-00945.017,oktober,October,I-ARG,TIME-ARG
KEB-00945,KEB-00945.018,2020,2020,I-ARG,TIME-ARG
KEB-00945,KEB-00945.019,.,.,O,O
KEB-00946,KEB-00946.001,repost,repost,O,O
KEB-00946,KEB-00946.002,penyerahan,submission,O,O
KEB-00946,KEB-00946.003,bantuan,help,O,O
KEB-00946,KEB-00946.004,secara,in a way,O,O
KEB-00946,KEB-00946.005,langsung,direct,O,O
KEB-00946,KEB-00946.006,kepada,to,O,O
KEB-00946,KEB-00946.007,korban,victim,O,O
KEB-00946,KEB-00946.008,kebakaran,fire,B-EVE,FALSE-EVENT
KEB-00946,KEB-00946.009,di,in,O,O
